4/8/2010,113.769,114.753,113.431,114.56,164536261
4/7/2010,114.584,115.125,113.63,114.16,191366948
4/6/2010,114.222,115.023,114.097,114.82,114441170
4/5/2010,114.058,114.627,113.74,114.55,109737764
4/1/2010,113.62,114.054,112.945,113.62,167146193
3/31/2010,112.802,113.352,112.474,112.85,167002285
3/30/2010,113.298,113.655,112.767,113.24,151127618
3/29/2010,113.015,113.363,112.552,113.16,139458499
3/26/2010,112.73,113.26,112.006,112.45,213367318
3/25/2010,113.455,113.976,112.375,112.51,231616553
3/24/2010,112.825,113.269,111.485,112.7,203275266
3/23/2010,112.623,113.346,112.256,113.25,189661574
3/22/2010,111.225,112.663,111.158,112.46,191252593
3/19/2010,112.815,113.133,111.426,111.86,234884140
3/18/2010,112.958,113.112,112.437,112.89,203733059
3/17/2010,112.622,113.317,112.294,112.95,183988618
3/16/2010,111.701,112.386,111.393,112.28,174877306
3/15/2010,111.178,111.477,110.542,111.4,152207111
3/12/2010,111.843,111.862,111.061,111.37,168026904
3/11/2010,110.637,111.389,110.299,111.36,166696592
3/10/2010,110.446,111.189,110.35,110.89,192935605
3/9/2010,109.889,110.911,109.831,110.4,160240578
3/8/2010,110.21,110.461,110.027,110.22,118843288
3/5/2010,109.351,110.287,109.091,110.2,182591405
3/4/2010,108.467,108.804,108.062,108.65,140756353
3/3/2010,108.503,108.966,108.05,108.32,156325290
3/2/2010,108.384,108.741,108.027,108.22,166913207
3/1/2010,107.254,108.026,107.226,107.92,153143424
2/26/2010,106.839,107.177,106.202,106.81,179976398
2/25/2010,105.371,106.827,105.081,106.75,269168826
2/24/2010,106.234,107.064,105.964,106.89,182834545
2/23/2010,106.933,107.261,105.64,105.92,215117499
2/22/2010,107.596,107.625,106.902,107.22,137210235
2/19/2010,106.698,107.615,106.448,107.2,230869400
2/18/2010,106.179,107.202,106.141,106.98,200824647
2/17/2010,106.36,106.495,105.848,106.35,175052757
2/16/2010,105.001,105.956,103.998,105.85,165172436
2/12/2010,103.197,104.268,102.734,104.21,315817787
2/11/2010,103.085,104.416,102.487,104.3,231802106
2/10/2010,103.259,103.789,102.352,103.22,249342526
2/9/2010,103.333,104.317,102.504,103.42,350233165
2/8/2010,102.96,103.529,102.063,102.14,232397033
2/5/2010,102.784,103.092,100.874,102.88,511721048
2/4/2010,105.12,105.168,102.651,102.67,369814153
2/3/2010,105.988,106.567,105.631,105.94,179073180
2/2/2010,105.39,106.673,105.023,106.47,224272317
2/1/2010,104.312,105.2,103.685,105.19,194776660
1/29/2010,105.171,105.904,103.416,103.58,322105304
1/28/2010,106.283,106.34,104.083,104.72,327725470
1/27/2010,105.303,106.181,104.493,105.94,281846131
1/26/2010,105.459,106.549,105.17,105.43,218940164
1/25/2010,106.304,106.497,105.533,105.88,193805528
1/22/2010,107.259,107.78,105.224,105.34,358651694
1/21/2010,109.881,110.219,107.605,107.74,357534966
1/20/2010,110.226,110.39,108.972,109.85,224452151
1/19/2010,109.591,111.048,109.562,110.98,144289158
1/15/2010,110.661,110.767,109.186,109.61,220088052
1/14/2010,110.436,111.063,110.368,110.86,119967180
1/13/2010,109.914,110.869,109.354,110.56,167764450
1/12/2010,109.929,110.16,109.206,109.63,169337641
1/11/2010,110.998,111.046,110.187,110.66,110288126
1/8/2010,109.854,110.558,109.632,110.51,131046681
1/7/2010,109.474,110.275,109.166,110.14,135911500
1/6/2010,109.497,109.95,109.41,109.68,120339351
1/5/2010,109.243,109.648,108.848,109.6,115682701
1/4/2010,108.384,109.368,107.555,109.31,123318923
12/31/2009,108.773,108.802,107.442,107.49,93968625
12/30/2009,108.25,108.655,108.192,108.53,75827262
12/29/2009,109.004,109.023,108.56,108.57,83533578
